country,variable,percentile,year,value,age,pop
ZM,sptincj992,p90p100,2002,0.5143365799,992,j
ZM,sptincj992,p90p100,2003,0.5579697735,992,j
ZM,sptincj992,p90p100,2004,0.6016029716,992,j
ZM,sptincj992,p90p100,2005,0.6029074567,992,j
ZM,sptincj992,p90p100,2006,0.6042119404,992,j
ZM,sptincj992,p90p100,2007,0.6103600715,992,j
ZM,sptincj992,p90p100,2008,0.6165082137,992,j
ZM,sptincj992,p90p100,2009,0.6226563532,992,j
ZM,sptincj992,p90p100,2010,0.6288044986,992,j
ZM,sptincj992,p90p100,2011,0.626032257,992,j
ZM,sptincj992,p90p100,2012,0.6232600112,992,j
ZM,sptincj992,p90p100,2013,0.6204877461,992,j
ZM,sptincj992,p90p100,2014,0.6177155203,992,j
ZM,sptincj992,p90p100,2015,0.6149432602,992,j
ZM,sptincj992,p90p100,2016,0.6149432602,992,j
ZW,sptincj992,p90p100,1990,0.6155826171,992,j
ZW,sptincj992,p90p100,1991,0.6155826171,992,j
ZW,sptincj992,p90p100,1992,0.608052789,992,j
ZW,sptincj992,p90p100,1993,0.600522942,992,j
ZW,sptincj992,p90p100,1994,0.5929931077,992,j
ZW,sptincj992,p90p100,1995,0.5854632671,992,j
ZW,sptincj992,p90p100,1996,0.577933424,992,j
ZW,sptincj992,p90p100,1997,0.5732169556,992,j
ZW,sptincj992,p90p100,1998,0.5685004971,992,j
ZW,sptincj992,p90p100,1999,0.5637840212,992,j
ZW,sptincj992,p90p100,2000,0.559067553,992,j
ZW,sptincj992,p90p100,2001,0.5543510806,992,j
ZW,sptincj992,p90p100,2002,0.5496346094,992,j
ZW,sptincj992,p90p100,2003,0.5449181357,992,j
ZW,sptincj992,p90p100,2004,0.5402016619,992,j
ZW,sptincj992,p90p100,2005,0.5354851915,992,j
ZW,sptincj992,p90p100,2006,0.5307687209,992,j
ZW,sptincj992,p90p100,2007,0.5260522498,992,j
ZW,sptincj992,p90p100,2008,0.5213357787,992,j
ZW,sptincj992,p90p100,2009,0.5166193012,992,j
ZW,sptincj992,p90p100,2010,0.511902829,992,j
ZW,sptincj992,p90p100,2011,0.5071863501,992,j
ZW,sptincj992,p90p100,2012,0.5071863501,992,j
ZW,sptincj992,p90p100,2013,0.5071863501,992,j
ZW,sptincj992,p90p100,2014,0.5071863501,992,j
ZW,sptincj992,p90p100,2015,0.5071863501,992,j
ZW,sptincj992,p90p100,2016,0.5071863501,992,j
